set_link
/sets/277-guru-lands
/sets/1378-heros-path-promos
/sets/54-homelands
/sets/279-hour-of-devastation
/sets/55-ice-age
/sets/286-iconic-masters
/sets/338-ikoria-lair-of-behemoths
/sets/4-innistrad
/sets/365-innistrad-crimson-vow
/sets/945-innistrad-double-feature
/sets/366-innistrad-midnight-hunt
/sets/333-international-edition
/sets/1380-introductory-two-player-set
/sets/40-invasion
/sets/280-ixalan
/sets/316-jinghe-age-token-cards
/sets/232-journey-into-nyx
/sets/317-jss-mss-promos
/sets/115-judge-promos
/sets/35-judgment
/sets/357-jumpstart
/sets/816-jumpstart-2022
/sets/264-kaladesh
/sets/360-kaldheim
/sets/810-kamigawa-neon-dynasty
/sets/239-khans-of-tarkir
/sets/118-launch-party-release-event-promos
/sets/318-league-promos
/sets/58-legends
/sets/33-legions
/sets/17-lorwyn
/sets/64-magic-2010-m10
/sets/63-magic-2011-m11
/sets/62-magic-2012-m12
/sets/61-magic-2013-m13
/sets/221-magic-2014-m14
/sets/235-magic-2015-m15
/sets/1142-magic-game-night-free-for-all
/sets/249-magic-origins
/sets/231-magic-player-rewards
/sets/1379-magic-premiere-shop
/sets/321-magicfest-cards
/sets/1174-march-of-the-machine
/sets/1569-march-of-the-machine-multiverse-legends
/sets/1175-march-of-the-machine-the-aftermath
/sets/274-masterpiece-series-amonkhet-invocations
/sets/265-masterpiece-series-kaladesh-inventions
/sets/293-masters-25
/sets/119-media-promos
/sets/43-mercadian-masques
/sets/52-mirage
/sets/31-mirrodin
/sets/6-mirrodin-besieged
/sets/256-miscellaneous-promos
/sets/234-modern-event-deck
/sets/326-modern-horizons
/sets/363-modern-horizons-2
/sets/1903-modern-horizons-3
/sets/220-modern-masters
/sets/248-modern-masters-2015
/sets/271-modern-masters-2017
/sets/16-morningtide
/sets/1868-murders-at-karlov-manor
/sets/341-mystery-booster-cards
/sets/342-mystery-booster-playtest-cards
/sets/343-mystery-booster-retail-exclusives
/sets/42-nemesis
/sets/5-new-phyrexia
/sets/255-oath-of-the-gatewatch
/sets/37-odyssey
/sets/34-onslaught
/sets/307-open-house-promos
/sets/1901-outlaws-of-thunder-junction
/sets/1900-outlaws-of-thunder-junction-breaking-news
/sets/1899-outlaws-of-thunder-junction-the-big-score
/sets/275-oversize-cards
/sets/1173-phyrexia-all-will-be-one
/sets/19-planar-chaos
/sets/104-planechase
/sets/105-planechase-2012
/sets/268-planechase-anthology
/sets/1637-planechase-universes-beyond-doctor-who
/sets/39-planeshift
/sets/1341-planeswalker-event-promos
/sets/335-ponies-the-galloping
/sets/96-portal
/sets/97-portal-second-age
/sets/98-portal-three-kingdoms
/sets/92-premium-deck-series-fire-and-lightning
/sets/91-premium-deck-series-graveborn
/sets/93-premium-deck-series-slivers
/sets/116-prerelease-cards
/sets/117-pro-tour-promos
/sets/712-promo-pack-adventures-in-the-forgotten-realms
/sets/374-promo-pack-core-set-2020
/sets/375-promo-pack-core-set-2021
/sets/1339-promo-pack-dominaria-united
/sets/372-promo-pack-ikoria
/sets/845-promo-pack-innistrad-crimson-vow
/sets/848-promo-pack-innistrad-midnight-hunt
/sets/381-promo-pack-kaldheim
/sets/944-promo-pack-kamigawa-neon-dynasty
/sets/1570-promo-pack-march-of-the-machine
/sets/1575-promo-pack-phyrexia-all-will-be-one
/sets/1008-promo-pack-streets-of-new-capenna
/sets/777-promo-pack-strixhaven
/sets/1176-promo-pack-the-brothers-war
/sets/373-promo-pack-theros-beyond-death
/sets/371-promo-pack-throne-of-eldraine
/sets/1672-promo-pack-wilds-of-eldraine
/sets/379-promo-pack-zendikar-rising
/sets/41-prophecy
/sets/25-ravnica
/sets/310-ravnica-allegiance
/sets/325-ravnica-allegiance-guild-kits
/sets/329-ravnica-allegiance-mythic-edition
/sets/1867-ravnica-remastered
/sets/1870-ravnica-clue-edition
/sets/480-renaissance
/sets/1-return-to-ravnica
/sets/72-revised-edition
/sets/305-revised-edition-foreign-black-border
/sets/306-revised-edition-foreign-white-border
/sets/8-rise-of-the-eldrazi
/sets/281-rivals-of-ixalan
/sets/26-saviors-of-kamigawa
/sets/7-scars-of-mirrodin
/sets/32-scourge
/sets/1144-secret-lair-commander-heads-i-win-tails-you-lose
/sets/344-secret-lair-series
/sets/1572-secret-lair-showdown
/sets/1273-secret-lair-30th-anniversary-countdown-kit
/sets/15-shadowmoor
/sets/259-shadows-over-innistrad
/sets/13-shards-of-alara
/sets/352-signature-spellbook-chandra
/sets/327-signature-spellbook-gideon
/sets/301-signature-spellbook-jace
/sets/1340-slx-cards
/sets/1768-special-guests
/sets/228-special-occasion
/sets/312-spellslinger-starter-kit
/sets/322-standard-showdown-promos
/sets/94-starter-1999
/sets/95-starter-2000
/sets/1272-starter-commander-decks
/sets/811-streets-of-new-capenna
/sets/447-strixhaven-mystical-archives
/sets/361-strixhaven-school-of-mages
/sets/48-stronghold
/sets/367-summer-magic
/sets/579-tarkir-dragonfury-promos
/sets/49-tempest
/sets/813-the-brothers-war
/sets/1306-the-brothers-war-retro-frame-artifacts
/sets/57-the-dark
/sets/370-the-list
/sets/1471-the-lord-of-the-rings-tales-of-middle-earth
/sets/1182-the-lost-caverns-of-ixalan
/sets/223-theros
/sets/336-theros-beyond-death
/sets/331-throne-of-eldraine
/sets/21-time-spiral
/sets/359-time-spiral-remastered
/sets/20-timeshifted
/sets/36-torment
/sets/245-ugin-s-fate-promos
/sets/319-ultimate-masters
/sets/320-ultimate-masters-box-toppers
/sets/1571-un-known-event-playtest-card
/sets/815-unfinity
/sets/106-unglued
/sets/107-unhinged
/sets/1905-universes-beyond-assassins-creed
/sets/1636-universes-beyond-doctor-who
/sets/1800-universes-beyond-fallout
/sets/1767-universes-beyond-jurassic-world-collection
/sets/1305-universes-beyond-transformers
/sets/1143-universes-beyond-warhammer-40-000
/sets/73-unlimited-edition
/sets/346-unsanctioned
/sets/282-unstable
/sets/44-urza-s-destiny
/sets/45-urza-s-legacy
/sets/46-urza-s-saga
/sets/108-vanguard
/sets/51-visions
/sets/324-war-of-the-spark
/sets/328-war-of-the-spark-mythic-edition
/sets/50-weatherlight
/sets/294-welcome-deck-2016
/sets/295-welcome-deck-2017
/sets/1181-wilds-of-eldraine
/sets/1671-wilds-of-eldraine-enchanting-tales
/sets/299-wmcq-promos
/sets/314-world-championship-decks
/sets/9-worldwake
/sets/242-wpn-gateway-promos
/sets/10-zendikar
/sets/253-zendikar-expedition
/sets/339-zendikar-rising
/sets/364-zendikar-rising-expeditions
/sets/347-zendikar-rising-commander-decks
